"","StepCount","Algorithm","MazeSize","WallChanges"
"4901",50,"A*","Large","Small"
"4902",54,"A*","Large","Small"
"4903",90,"A*","Large","Small"
"4904",54,"A*","Large","Small"
"4905",42,"A*","Large","Small"
"4906",52,"A*","Large","Small"
"4907",58,"A*","Large","Small"
"4908",62,"A*","Large","Small"
"4909",76,"A*","Large","Small"
"4910",68,"A*","Large","Small"
"4911",48,"A*","Large","Small"
"4912",48,"A*","Large","Small"
"4913",74,"A*","Large","Small"
"4914",48,"A*","Large","Small"
"4915",68,"A*","Large","Small"
"4916",56,"A*","Large","Small"
"4917",52,"A*","Large","Small"
"4918",52,"A*","Large","Small"
"4919",56,"A*","Large","Small"
"4920",50,"A*","Large","Small"
"4921",68,"A*","Large","Small"
"4922",84,"A*","Large","Small"
"4923",46,"A*","Large","Small"
"4924",54,"A*","Large","Small"
"4925",48,"A*","Large","Small"
"4926",62,"A*","Large","Small"
"4927",54,"A*","Large","Small"
"4928",82,"A*","Large","Small"
"4929",58,"A*","Large","Small"
"4930",100,"A*","Large","Small"
"4931",68,"A*","Large","Small"
"4932",88,"A*","Large","Small"
"4933",64,"A*","Large","Small"
"4934",60,"A*","Large","Small"
"4935",52,"A*","Large","Small"
"4936",74,"A*","Large","Small"
"4937",60,"A*","Large","Small"
"4938",66,"A*","Large","Small"
"4939",58,"A*","Large","Small"
"4940",62,"A*","Large","Small"
"4941",78,"A*","Large","Small"
"4942",60,"A*","Large","Small"
"4943",58,"A*","Large","Small"
"4944",122,"A*","Large","Small"
"4945",72,"A*","Large","Small"
"4946",86,"A*","Large","Small"
"4947",56,"A*","Large","Small"
"4948",48,"A*","Large","Small"
"4949",46,"A*","Large","Small"
"4950",122,"A*","Large","Small"
"4951",110,"A*","Large","Small"
"4952",52,"A*","Large","Small"
"4953",54,"A*","Large","Small"
"4954",112,"A*","Large","Small"
"4955",52,"A*","Large","Small"
"4956",64,"A*","Large","Small"
"4957",86,"A*","Large","Small"
"4958",94,"A*","Large","Small"
"4959",60,"A*","Large","Small"
"4960",90,"A*","Large","Small"
"4961",50,"A*","Large","Small"
"4962",46,"A*","Large","Small"
"4963",46,"A*","Large","Small"
"4964",62,"A*","Large","Small"
"4965",46,"A*","Large","Small"
"4966",48,"A*","Large","Small"
"4967",62,"A*","Large","Small"
"4968",58,"A*","Large","Small"
"4969",44,"A*","Large","Small"
"4970",68,"A*","Large","Small"
"4971",56,"A*","Large","Small"
"4972",58,"A*","Large","Small"
"4973",66,"A*","Large","Small"
"4974",72,"A*","Large","Small"
"4975",58,"A*","Large","Small"
"4976",68,"A*","Large","Small"
"4977",50,"A*","Large","Small"
"4978",66,"A*","Large","Small"
"4979",46,"A*","Large","Small"
"4980",50,"A*","Large","Small"
"4981",50,"A*","Large","Small"
"4982",50,"A*","Large","Small"
"4983",90,"A*","Large","Small"
"4984",62,"A*","Large","Small"
"4985",62,"A*","Large","Small"
"4986",46,"A*","Large","Small"
"4987",60,"A*","Large","Small"
"4988",66,"A*","Large","Small"
"4989",58,"A*","Large","Small"
"4990",70,"A*","Large","Small"
"4991",54,"A*","Large","Small"
"4992",44,"A*","Large","Small"
"4993",56,"A*","Large","Small"
"4994",74,"A*","Large","Small"
"4995",66,"A*","Large","Small"
"4996",48,"A*","Large","Small"
"4997",106,"A*","Large","Small"
"4998",86,"A*","Large","Small"
"4999",82,"A*","Large","Small"
"5000",44,"A*","Large","Small"
"5001",84,"D*","Large","Small"
"5002",48,"D*","Large","Small"
"5003",120,"D*","Large","Small"
"5004",46,"D*","Large","Small"
"5005",164,"D*","Large","Small"
"5006",70,"D*","Large","Small"
"5007",82,"D*","Large","Small"
"5008",96,"D*","Large","Small"
"5009",58,"D*","Large","Small"
"5010",68,"D*","Large","Small"
"5011",62,"D*","Large","Small"
"5012",60,"D*","Large","Small"
"5013",62,"D*","Large","Small"
"5014",98,"D*","Large","Small"
"5015",52,"D*","Large","Small"
"5016",106,"D*","Large","Small"
"5017",72,"D*","Large","Small"
"5018",90,"D*","Large","Small"
"5019",66,"D*","Large","Small"
"5020",50,"D*","Large","Small"
"5021",72,"D*","Large","Small"
"5022",82,"D*","Large","Small"
"5023",74,"D*","Large","Small"
"5024",120,"D*","Large","Small"
"5025",90,"D*","Large","Small"
"5026",70,"D*","Large","Small"
"5027",48,"D*","Large","Small"
"5028",50,"D*","Large","Small"
"5029",50,"D*","Large","Small"
"5030",98,"D*","Large","Small"
"5031",58,"D*","Large","Small"
"5032",60,"D*","Large","Small"
"5033",60,"D*","Large","Small"
"5034",74,"D*","Large","Small"
"5035",68,"D*","Large","Small"
"5036",106,"D*","Large","Small"
"5037",204,"D*","Large","Small"
"5038",52,"D*","Large","Small"
"5039",104,"D*","Large","Small"
"5040",50,"D*","Large","Small"
"5041",108,"D*","Large","Small"
"5042",52,"D*","Large","Small"
"5043",54,"D*","Large","Small"
"5044",88,"D*","Large","Small"
"5045",58,"D*","Large","Small"
"5046",92,"D*","Large","Small"
"5047",66,"D*","Large","Small"
"5048",44,"D*","Large","Small"
"5049",58,"D*","Large","Small"
"5050",172,"D*","Large","Small"
"5051",62,"D*","Large","Small"
"5052",50,"D*","Large","Small"
"5053",56,"D*","Large","Small"
"5054",50,"D*","Large","Small"
"5055",82,"D*","Large","Small"
"5056",66,"D*","Large","Small"
"5057",40,"D*","Large","Small"
"5058",114,"D*","Large","Small"
"5059",88,"D*","Large","Small"
"5060",104,"D*","Large","Small"
"5061",74,"D*","Large","Small"
"5062",74,"D*","Large","Small"
"5063",52,"D*","Large","Small"
"5064",68,"D*","Large","Small"
"5065",54,"D*","Large","Small"
"5066",96,"D*","Large","Small"
"5067",48,"D*","Large","Small"
"5068",70,"D*","Large","Small"
"5069",86,"D*","Large","Small"
"5070",48,"D*","Large","Small"
"5071",76,"D*","Large","Small"
"5072",44,"D*","Large","Small"
"5073",54,"D*","Large","Small"
"5074",122,"D*","Large","Small"
"5075",80,"D*","Large","Small"
"5076",48,"D*","Large","Small"
"5077",102,"D*","Large","Small"
"5078",66,"D*","Large","Small"
"5079",102,"D*","Large","Small"
"5080",42,"D*","Large","Small"
"5081",90,"D*","Large","Small"
"5082",66,"D*","Large","Small"
"5083",84,"D*","Large","Small"
"5084",92,"D*","Large","Small"
"5085",106,"D*","Large","Small"
"5086",54,"D*","Large","Small"
"5087",62,"D*","Large","Small"
"5088",116,"D*","Large","Small"
"5089",86,"D*","Large","Small"
"5090",54,"D*","Large","Small"
"5091",58,"D*","Large","Small"
"5092",82,"D*","Large","Small"
"5093",134,"D*","Large","Small"
"5094",50,"D*","Large","Small"
"5095",86,"D*","Large","Small"
"5096",60,"D*","Large","Small"
"5097",184,"D*","Large","Small"
"5098",48,"D*","Large","Small"
"5099",94,"D*","Large","Small"
"5100",56,"D*","Large","Small"
"5101",68,"D*","Large","Small"
"5102",58,"D*","Large","Small"
"5103",64,"D*","Large","Small"
"5104",74,"D*","Large","Small"
"5105",56,"D*","Large","Small"
"5106",82,"D*","Large","Small"
"5107",82,"D*","Large","Small"
"5108",102,"D*","Large","Small"
"5109",128,"D*","Large","Small"
"5110",56,"D*","Large","Small"
"5111",154,"D*","Large","Small"
"5112",58,"D*","Large","Small"
"5113",60,"D*","Large","Small"
"5114",66,"D*","Large","Small"
"5115",60,"D*","Large","Small"
"5116",42,"D*","Large","Small"
"5117",78,"D*","Large","Small"
"5118",54,"D*","Large","Small"
"5119",72,"D*","Large","Small"
"5120",74,"D*","Large","Small"
"5121",96,"D*","Large","Small"
"5122",62,"D*","Large","Small"
"5123",148,"D*","Large","Small"
"5124",56,"D*","Large","Small"
"5125",82,"D*","Large","Small"
"5126",112,"D*","Large","Small"
"5127",66,"D*","Large","Small"
"5128",62,"D*","Large","Small"
"5129",68,"D*","Large","Small"
"5130",82,"D*","Large","Small"
"5131",50,"D*","Large","Small"
"5132",74,"D*","Large","Small"
"5133",72,"D*","Large","Small"
"5134",54,"D*","Large","Small"
"5135",94,"D*","Large","Small"
"5136",52,"D*","Large","Small"
"5137",54,"D*","Large","Small"
"5138",92,"D*","Large","Small"
"5139",62,"D*","Large","Small"
"5140",64,"D*","Large","Small"
"5141",100,"D*","Large","Small"
"5142",52,"D*","Large","Small"
"5143",64,"D*","Large","Small"
"5144",120,"D*","Large","Small"
"5145",86,"D*","Large","Small"
"5146",52,"D*","Large","Small"
"5147",66,"D*","Large","Small"
"5148",54,"D*","Large","Small"
"5149",106,"D*","Large","Small"
"5150",68,"D*","Large","Small"
"5151",62,"D*","Large","Small"
"5152",120,"D*","Large","Small"
"5153",72,"D*","Large","Small"
"5154",78,"D*","Large","Small"
"5155",64,"D*","Large","Small"
"5156",88,"D*","Large","Small"
"5157",114,"D*","Large","Small"
"5158",94,"D*","Large","Small"
"5159",132,"D*","Large","Small"
"5160",64,"D*","Large","Small"
"5161",68,"D*","Large","Small"
"5162",54,"D*","Large","Small"
"5163",74,"D*","Large","Small"
"5164",90,"D*","Large","Small"
"5165",54,"D*","Large","Small"
"5166",74,"D*","Large","Small"
"5167",82,"D*","Large","Small"
"5168",56,"D*","Large","Small"
"5169",48,"D*","Large","Small"
"5170",108,"D*","Large","Small"
"5171",58,"D*","Large","Small"
"5172",56,"D*","Large","Small"
"5173",132,"D*","Large","Small"
"5174",96,"D*","Large","Small"
"5175",126,"D*","Large","Small"
"5176",54,"D*","Large","Small"
"5177",60,"D*","Large","Small"
"5178",84,"D*","Large","Small"
"5179",58,"D*","Large","Small"
"5180",90,"D*","Large","Small"
"5181",64,"D*","Large","Small"
"5182",60,"D*","Large","Small"
"5183",102,"D*","Large","Small"
"5184",60,"D*","Large","Small"
"5185",94,"D*","Large","Small"
"5186",112,"D*","Large","Small"
"5187",60,"D*","Large","Small"
"5188",72,"D*","Large","Small"
"5189",78,"D*","Large","Small"
"5190",70,"D*","Large","Small"
"5191",50,"D*","Large","Small"
"5192",54,"D*","Large","Small"
"5193",78,"D*","Large","Small"
"5194",102,"D*","Large","Small"
"5195",104,"D*","Large","Small"
"5196",76,"D*","Large","Small"
"5197",52,"D*","Large","Small"
"5198",96,"D*","Large","Small"
"5199",154,"D*","Large","Small"
"5200",62,"D*","Large","Small"
"5201",62,"D*","Large","Small"
"5202",110,"D*","Large","Small"
"5203",76,"D*","Large","Small"
"5204",50,"D*","Large","Small"
"5205",78,"D*","Large","Small"
"5206",68,"D*","Large","Small"
"5207",110,"D*","Large","Small"
"5208",62,"D*","Large","Small"
"5209",52,"D*","Large","Small"
"5210",138,"D*","Large","Small"
"5211",54,"D*","Large","Small"
"5212",96,"D*","Large","Small"
"5213",66,"D*","Large","Small"
"5214",58,"D*","Large","Small"
"5215",54,"D*","Large","Small"
"5216",128,"D*","Large","Small"
"5217",60,"D*","Large","Small"
"5218",124,"D*","Large","Small"
"5219",48,"D*","Large","Small"
"5220",134,"D*","Large","Small"
"5221",52,"D*","Large","Small"
"5222",90,"D*","Large","Small"
"5223",50,"D*","Large","Small"
"5224",62,"D*","Large","Small"
"5225",96,"D*","Large","Small"
"5226",46,"D*","Large","Small"
"5227",68,"D*","Large","Small"
"5228",60,"D*","Large","Small"
"5229",54,"D*","Large","Small"
"5230",56,"D*","Large","Small"
"5231",52,"D*","Large","Small"
"5232",106,"D*","Large","Small"
"5233",116,"D*","Large","Small"
"5234",72,"D*","Large","Small"
"5235",58,"D*","Large","Small"
"5236",110,"D*","Large","Small"
"5237",56,"D*","Large","Small"
"5238",56,"D*","Large","Small"
"5239",72,"D*","Large","Small"
"5240",70,"D*","Large","Small"
"5241",50,"D*","Large","Small"
"5242",90,"D*","Large","Small"
"5243",78,"D*","Large","Small"
"5244",46,"D*","Large","Small"
"5245",62,"D*","Large","Small"
"5246",64,"D*","Large","Small"
"5247",48,"D*","Large","Small"
"5248",78,"D*","Large","Small"
"5249",104,"D*","Large","Small"
"5250",80,"D*","Large","Small"
"5251",46,"D*","Large","Small"
"5252",114,"D*","Large","Small"
"5253",88,"D*","Large","Small"
"5254",48,"D*","Large","Small"
"5255",62,"D*","Large","Small"
"5256",44,"D*","Large","Small"
"5257",80,"D*","Large","Small"
"5258",44,"D*","Large","Small"
"5259",130,"D*","Large","Small"
"5260",82,"D*","Large","Small"
"5261",60,"D*","Large","Small"
"5262",82,"D*","Large","Small"
"5263",80,"D*","Large","Small"
"5264",58,"D*","Large","Small"
"5265",82,"D*","Large","Small"
"5266",54,"D*","Large","Small"
"5267",48,"D*","Large","Small"
"5268",68,"D*","Large","Small"
"5269",174,"D*","Large","Small"
"5270",78,"D*","Large","Small"
"5271",82,"D*","Large","Small"
"5272",62,"D*","Large","Small"
"5273",98,"D*","Large","Small"
"5274",90,"D*","Large","Small"
"5275",80,"D*","Large","Small"
"5276",68,"D*","Large","Small"
"5277",50,"D*","Large","Small"
"5278",56,"D*","Large","Small"
"5279",54,"D*","Large","Small"
"5280",108,"D*","Large","Small"
"5281",84,"D*","Large","Small"
"5282",64,"D*","Large","Small"
"5283",64,"D*","Large","Small"
"5284",76,"D*","Large","Small"
"5285",96,"D*","Large","Small"
"5286",56,"D*","Large","Small"
"5287",72,"D*","Large","Small"
"5288",52,"D*","Large","Small"
"5289",98,"D*","Large","Small"
"5290",56,"D*","Large","Small"
"5291",72,"D*","Large","Small"
"5292",70,"D*","Large","Small"
"5293",62,"D*","Large","Small"
"5294",88,"D*","Large","Small"
"5295",56,"D*","Large","Small"
"5296",96,"D*","Large","Small"
"5297",48,"D*","Large","Small"
"5298",52,"D*","Large","Small"
"5299",120,"D*","Large","Small"
"5300",52,"D*","Large","Small"
"5301",56,"D*","Large","Small"
"5302",56,"D*","Large","Small"
"5303",138,"D*","Large","Small"
"5304",88,"D*","Large","Small"
"5305",122,"D*","Large","Small"
"5306",68,"D*","Large","Small"
"5307",68,"D*","Large","Small"
"5308",90,"D*","Large","Small"
"5309",74,"D*","Large","Small"
"5310",74,"D*","Large","Small"
"5311",48,"D*","Large","Small"
"5312",70,"D*","Large","Small"
"5313",70,"D*","Large","Small"
"5314",100,"D*","Large","Small"
"5315",56,"D*","Large","Small"
"5316",78,"D*","Large","Small"
"5317",86,"D*","Large","Small"
"5318",58,"D*","Large","Small"
"5319",64,"D*","Large","Small"
"5320",60,"D*","Large","Small"
"5321",66,"D*","Large","Small"
"5322",44,"D*","Large","Small"
"5323",94,"D*","Large","Small"
"5324",60,"D*","Large","Small"
"5325",116,"D*","Large","Small"
"5326",72,"D*","Large","Small"
"5327",124,"D*","Large","Small"
"5328",48,"D*","Large","Small"
"5329",50,"D*","Large","Small"
"5330",54,"D*","Large","Small"
"5331",58,"D*","Large","Small"
"5332",56,"D*","Large","Small"
"5333",102,"D*","Large","Small"
"5334",58,"D*","Large","Small"
"5335",84,"D*","Large","Small"
"5336",80,"D*","Large","Small"
"5337",62,"D*","Large","Small"
"5338",70,"D*","Large","Small"
"5339",56,"D*","Large","Small"
"5340",64,"D*","Large","Small"
"5341",48,"D*","Large","Small"
"5342",66,"D*","Large","Small"
"5343",82,"D*","Large","Small"
"5344",74,"D*","Large","Small"
"5345",136,"D*","Large","Small"
"5346",56,"D*","Large","Small"
"5347",172,"D*","Large","Small"
"5348",50,"D*","Large","Small"
"5349",44,"D*","Large","Small"
"5350",60,"D*","Large","Small"
"5351",62,"D*","Large","Small"
"5352",84,"D*","Large","Small"
"5353",46,"D*","Large","Small"
"5354",66,"D*","Large","Small"
"5355",68,"D*","Large","Small"
"5356",50,"D*","Large","Small"
"5357",58,"D*","Large","Small"
"5358",56,"D*","Large","Small"
"5359",94,"D*","Large","Small"
"5360",96,"D*","Large","Small"
"5361",92,"D*","Large","Small"
"5362",64,"D*","Large","Small"
"5363",50,"D*","Large","Small"
"5364",116,"D*","Large","Small"
"5365",52,"D*","Large","Small"
"5366",50,"D*","Large","Small"
"5367",84,"D*","Large","Small"
"5368",52,"D*","Large","Small"
"5369",46,"D*","Large","Small"
"5370",56,"D*","Large","Small"
"5371",60,"D*","Large","Small"
"5372",94,"D*","Large","Small"
"5373",146,"D*","Large","Small"
"5374",66,"D*","Large","Small"
"5375",50,"D*","Large","Small"
"5376",88,"D*","Large","Small"
"5377",52,"D*","Large","Small"
"5378",182,"D*","Large","Small"
"5379",58,"D*","Large","Small"
"5380",44,"D*","Large","Small"
"5381",60,"D*","Large","Small"
"5382",52,"D*","Large","Small"
"5383",62,"D*","Large","Small"
"5384",74,"D*","Large","Small"
"5385",72,"D*","Large","Small"
"5386",54,"D*","Large","Small"
"5387",144,"D*","Large","Small"
"5388",56,"D*","Large","Small"
"5389",60,"D*","Large","Small"
"5390",56,"D*","Large","Small"
"5391",84,"D*","Large","Small"
"5392",122,"D*","Large","Small"
"5393",110,"D*","Large","Small"
"5394",62,"D*","Large","Small"
"5395",50,"D*","Large","Small"
"5396",44,"D*","Large","Small"
"5397",60,"D*","Large","Small"
"5398",64,"D*","Large","Small"
"5399",122,"D*","Large","Small"
"5400",44,"D*","Large","Small"
"5401",74,"D*","Large","Small"
"5402",74,"D*","Large","Small"
"5403",90,"D*","Large","Small"
"5404",90,"D*","Large","Small"
"5405",88,"D*","Large","Small"
"5406",142,"D*","Large","Small"
"5407",56,"D*","Large","Small"
"5408",56,"D*","Large","Small"
"5409",72,"D*","Large","Small"
"5410",66,"D*","Large","Small"
"5411",66,"D*","Large","Small"
"5412",78,"D*","Large","Small"
"5413",48,"D*","Large","Small"
"5414",60,"D*","Large","Small"
"5415",60,"D*","Large","Small"
"5416",54,"D*","Large","Small"
"5417",96,"D*","Large","Small"
"5418",232,"D*","Large","Small"
"5419",90,"D*","Large","Small"
"5420",68,"D*","Large","Small"
"5421",68,"D*","Large","Small"
"5422",76,"D*","Large","Small"
"5423",58,"D*","Large","Small"
"5424",64,"D*","Large","Small"
"5425",76,"D*","Large","Small"
"5426",68,"D*","Large","Small"
"5427",50,"D*","Large","Small"
"5428",72,"D*","Large","Small"
"5429",46,"D*","Large","Small"
"5430",74,"D*","Large","Small"
"5431",50,"D*","Large","Small"
"5432",48,"D*","Large","Small"
"5433",62,"D*","Large","Small"
"5434",68,"D*","Large","Small"
"5435",64,"D*","Large","Small"
"5436",62,"D*","Large","Small"
"5437",70,"D*","Large","Small"
"5438",76,"D*","Large","Small"
"5439",44,"D*","Large","Small"
"5440",72,"D*","Large","Small"
"5441",68,"D*","Large","Small"
"5442",114,"D*","Large","Small"
"5443",110,"D*","Large","Small"
"5444",54,"D*","Large","Small"
"5445",106,"D*","Large","Small"
"5446",72,"D*","Large","Small"
"5447",168,"D*","Large","Small"
"5448",274,"D*","Large","Small"
"5449",48,"D*","Large","Small"
"5450",78,"D*","Large","Small"
"5451",126,"D*","Large","Small"
"5452",114,"D*","Large","Small"
"5453",128,"D*","Large","Small"
"5454",50,"D*","Large","Small"
"5455",150,"D*","Large","Small"
"5456",116,"D*","Large","Small"
"5457",70,"D*","Large","Small"
"5458",52,"D*","Large","Small"
"5459",56,"D*","Large","Small"
"5460",62,"D*","Large","Small"
"5461",88,"D*","Large","Small"
"5462",104,"D*","Large","Small"
"5463",56,"D*","Large","Small"
"5464",64,"D*","Large","Small"
"5465",98,"D*","Large","Small"
"5466",68,"D*","Large","Small"
"5467",52,"D*","Large","Small"
"5468",158,"D*","Large","Small"
"5469",80,"D*","Large","Small"
"5470",76,"D*","Large","Small"
"5471",70,"D*","Large","Small"
"5472",50,"D*","Large","Small"
"5473",90,"D*","Large","Small"
"5474",132,"D*","Large","Small"
"5475",64,"D*","Large","Small"
"5476",46,"D*","Large","Small"
"5477",54,"D*","Large","Small"
"5478",52,"D*","Large","Small"
"5479",40,"D*","Large","Small"
"5480",66,"D*","Large","Small"
"5481",56,"D*","Large","Small"
"5482",74,"D*","Large","Small"
"5483",140,"D*","Large","Small"
"5484",96,"D*","Large","Small"
"5485",114,"D*","Large","Small"
"5486",56,"D*","Large","Small"
"5487",48,"D*","Large","Small"
"5488",112,"D*","Large","Small"
"5489",140,"D*","Large","Small"
"5490",92,"D*","Large","Small"
"5491",40,"D*","Large","Small"
"5492",84,"D*","Large","Small"
"5493",60,"D*","Large","Small"
"5494",62,"D*","Large","Small"
"5495",58,"D*","Large","Small"
"5496",60,"D*","Large","Small"
"5497",62,"D*","Large","Small"
"5498",92,"D*","Large","Small"
"5499",52,"D*","Large","Small"
"5500",56,"D*","Large","Small"
"5501",74,"D*","Large","Small"
"5502",88,"D*","Large","Small"
"5503",72,"D*","Large","Small"
"5504",46,"D*","Large","Small"
"5505",56,"D*","Large","Small"
"5506",64,"D*","Large","Small"
"5507",114,"D*","Large","Small"
"5508",144,"D*","Large","Small"
"5509",84,"D*","Large","Small"
"5510",58,"D*","Large","Small"
"5511",48,"D*","Large","Small"
"5512",58,"D*","Large","Small"
"5513",62,"D*","Large","Small"
"5514",78,"D*","Large","Small"
"5515",54,"D*","Large","Small"
"5516",66,"D*","Large","Small"
"5517",100,"D*","Large","Small"
"5518",142,"D*","Large","Small"
"5519",68,"D*","Large","Small"
"5520",46,"D*","Large","Small"
"5521",60,"D*","Large","Small"
"5522",78,"D*","Large","Small"
"5523",38,"D*","Large","Small"
"5524",46,"D*","Large","Small"
"5525",100,"D*","Large","Small"
